ticker,date,open,high,low,close
BCC,2013-02-06,20.2645,21.3081,20.1142,20.8305
BCC,2013-02-07,20.9105,21.897,20.9105,21.7391
BCC,2013-02-08,22.0482,22.366,21.5393,21.9532
BCC,2013-02-11,21.9046,21.9046,20.9275,21.6277
BCC,2013-02-12,21.3081,21.9379,21.1084,21.8884
BCC,2013-02-13,22.1053,22.3032,21.6125,22.1539
BCC,2013-02-14,22.034,22.0482,21.778,21.9693
BCC,2013-02-15,22.1053,22.2556,21.9293,22.2556
BCC,2013-02-19,22.3118,22.6476,22.0654,22.0816
BCC,2013-02-20,21.9209,22.0026,21.2216,21.3499
BCC,2013-02-21,20.9676,21.1482,20.8534,20.959
BCC,2013-02-22,20.9028,21.4099,20.9028,21.3499
BCC,2013-02-25,21.6896,22.1301,21.4261,21.6582
BCC,2013-02-26,21.7143,22.0169,21.2292,21.2292
BCC,2013-02-27,21.7068,21.7068,21.467,21.5088
BCC,2013-02-28,21.644,21.7229,21.5088,21.5869
BCC,2013-03-01,21.5954,22.2309,21.5393,21.8723
BCC,2013-03-04,21.8656,22.1634,21.5241,22.0891
BCC,2013-03-05,22.1462,22.8597,22.1462,22.8065
BCC,2013-03-06,22.7827,23.4353,22.6705,23.0624
BCC,2013-03-07,22.8207,24.4761,22.7114,24.2487
BCC,2013-03-08,24.2953,24.3667,23.5067,23.9443
BCC,2013-03-11,23.8968,24.2335,23.6122,23.6523
BCC,2013-03-12,23.6274,24.0728,23.4192,23.8501
BCC,2013-03-13,23.8968,24.1299,23.5238,24.1213
BCC,2013-03-14,24.1373,25.5711,24.0794,25.3324
BCC,2013-03-15,25.7775,26.1019,25.4987,25.9926
BCC,2013-03-18,25.1639,25.9288,24.6483,25.6406
BCC,2013-03-19,25.7281,26.6366,25.0935,26.51
BCC,2013-03-20,26.7003,26.8221,26.0164,26.7089
BCC,2013-03-21,26.8051,26.9162,26.5186,26.765
BCC,2013-03-22,26.962,26.962,25.7128,26.2094
BCC,2013-03-25,26.4463,26.6756,26.2388,26.4863
BCC,2013-03-26,26.6604,26.7565,26.3901,26.6051
BCC,2013-03-27,26.4463,27.5127,26.3817,27.2349
BCC,2013-03-28,27.3377,27.4671,25.7366,27.0352
BCC,2013-04-01,27.0742,27.0742,25.0763,25.1802
BCC,2013-04-02,25.1477,25.3,23.5961,24.0642
BCC,2013-04-03,24.0965,24.1926,23.1889,23.3374
BCC,2013-04-04,23.3706,24.2174,23.3374,24.1299
BCC,2013-04-05,22.3993,24.615,22.3993,24.5494
BCC,2013-04-08,24.7253,25.1639,24.7092,25.1477
BCC,2013-04-09,25.1725,25.4836,25.1725,25.1886
BCC,2013-04-10,25.2277,25.5302,24.2953,24.5902
BCC,2013-04-11,24.5093,25.1802,24.3915,24.8472
BCC,2013-04-12,24.5569,24.8309,24.1373,24.32
BCC,2013-04-15,24.2174,24.2174,22.9007,23.0053
BCC,2013-04-16,23.1889,24.1299,23.1014,24.1127
BCC,2013-04-17,23.9348,24.0794,23.2831,23.7522
BCC,2013-04-18,23.8891,24.4628,23.5161,24.3828
BCC,2013-04-19,24.3828,24.5256,23.8568,24.1127
BCC,2013-04-22,24.693,25.4836,24.01,25.4265
BCC,2013-04-23,25.7842,26.3406,25.4912,25.6967
