ticker,date,open,high,low,close
WGO,1973-02-21,0.0,10.69,9.5,9.5
WGO,1973-02-22,0.0,9.88,9.56,9.56
WGO,1973-02-23,0.0,9.62,8.5,8.56
WGO,1973-02-26,0.0,8.81,8.56,8.62
WGO,1973-02-27,0.0,8.69,7.69,8.0
WGO,1973-02-28,0.0,8.56,8.0,8.44
WGO,1973-03-01,0.0,8.5,7.94,8.0
WGO,1973-03-02,0.0,8.19,7.94,8.12
WGO,1973-03-05,0.0,8.31,8.12,8.12
WGO,1973-03-06,0.0,9.12,8.12,9.0
WGO,1973-03-07,0.0,9.31,8.69,9.0
WGO,1973-03-08,0.0,9.06,8.75,8.75
WGO,1973-03-09,0.0,8.75,8.75,8.75
WGO,1973-03-12,0.0,8.75,8.62,8.69
WGO,1973-03-13,0.0,8.62,8.5,8.56
WGO,1973-03-14,0.0,8.62,8.12,8.38
WGO,1973-03-15,0.0,8.31,8.06,8.19
WGO,1973-03-16,0.0,8.25,8.0,8.0
WGO,1973-03-19,0.0,8.06,7.69,7.75
WGO,1973-03-20,0.0,7.94,7.69,7.94
WGO,1973-03-21,0.0,8.19,7.06,7.19
WGO,1973-03-22,0.0,7.19,6.88,6.94
WGO,1973-03-23,0.0,7.38,6.81,7.12
WGO,1973-03-26,0.0,8.14,7.25,8.12
WGO,1973-03-27,0.0,8.56,8.0,8.31
WGO,1973-03-28,0.0,8.31,7.81,7.88
WGO,1973-03-29,0.0,7.88,7.0,7.31
WGO,1973-03-30,0.0,7.31,7.0,7.12
WGO,1973-04-02,0.0,7.31,7.12,7.12
WGO,1973-04-03,0.0,7.25,7.12,7.12
WGO,1973-04-04,0.0,7.19,7.06,7.06
WGO,1973-04-05,0.0,7.12,7.06,7.06
WGO,1973-04-06,0.0,7.19,7.06,7.06
WGO,1973-04-09,0.0,7.19,6.81,7.12
WGO,1973-04-10,0.0,7.19,6.62,6.62
WGO,1973-04-11,0.0,6.69,6.25,6.44
WGO,1973-04-12,0.0,6.69,6.25,6.25
WGO,1973-04-13,0.0,6.38,6.12,6.31
WGO,1973-04-16,0.0,6.62,6.38,6.44
WGO,1973-04-17,0.0,6.56,6.38,6.44
WGO,1973-04-18,0.0,6.75,6.38,6.75
WGO,1973-04-19,0.0,6.69,6.44,6.5
WGO,1973-04-23,0.0,6.44,6.25,6.25
WGO,1973-04-24,0.0,6.31,6.0,6.06
WGO,1973-04-25,0.0,6.06,5.5,5.5
WGO,1973-04-26,0.0,6.06,5.12,6.06
WGO,1973-04-27,0.0,6.06,5.44,5.62
WGO,1973-04-30,0.0,6.38,5.94,6.19
WGO,1973-05-01,0.0,6.25,5.94,6.19
WGO,1973-05-02,0.0,6.31,6.12,6.19
WGO,1973-05-03,0.0,6.94,5.75,6.94
WGO,1973-05-04,0.0,6.88,6.44,6.5
WGO,1973-05-07,0.0,4.88,4.69,4.81
WGO,1973-05-08,0.0,4.81,4.31,4.75
WGO,1973-05-09,0.0,4.75,4.5,4.69
WGO,1973-05-10,0.0,4.62,4.38,4.38
WGO,1973-05-11,0.0,4.44,4.0,4.0
WGO,1973-05-14,0.0,3.94,3.69,3.81
WGO,1973-05-15,0.0,4.19,3.75,4.12
WGO,1973-05-16,0.0,4.31,3.94,4.19
WGO,1973-05-17,0.0,4.19,3.88,3.94
WGO,1973-05-18,0.0,3.88,3.75,3.75
WGO,1973-05-21,0.0,3.62,3.19,3.62
WGO,1973-05-22,0.0,3.38,2.5,2.5
WGO,1973-05-23,0.0,3.19,2.62,2.81
WGO,1973-05-24,0.0,3.62,3.0,3.56
WGO,1973-05-25,0.0,3.81,3.44,3.69
WGO,1973-05-29,0.0,4.06,3.75,3.81
WGO,1973-05-30,0.0,3.69,3.38,3.5
WGO,1973-05-31,0.0,3.44,3.25,3.38
WGO,1973-06-01,0.0,3.38,3.25,3.38
WGO,1973-06-04,0.0,3.31,3.19,3.31
WGO,1973-06-05,0.0,3.44,3.0,3.06
WGO,1973-06-06,0.0,3.19,3.06,3.06
WGO,1973-06-07,0.0,2.62,2.5,2.62
WGO,1973-06-08,0.0,2.81,2.56,2.81
WGO,1973-06-11,0.0,2.81,2.56,2.69
WGO,1973-06-12,0.0,2.81,2.62,2.81
WGO,1973-06-13,0.0,2.88,2.75,2.81
WGO,1973-06-14,0.0,2.81,2.75,2.81
WGO,1973-06-15,0.0,2.75,2.62,2.75
WGO,1973-06-18,0.0,2.75,2.5,2.56
WGO,1973-06-19,0.0,2.62,2.56,2.62
WGO,1973-06-20,0.0,2.69,2.62,2.69
WGO,1973-06-21,0.0,2.69,2.62,2.69
WGO,1973-06-22,0.0,2.69,2.5,2.5
WGO,1973-06-25,0.0,2.5,2.31,2.31
WGO,1973-06-26,0.0,2.56,2.31,2.44
WGO,1973-06-27,0.0,2.62,2.44,2.62
WGO,1973-06-28,0.0,2.62,2.38,2.5
WGO,1973-06-29,0.0,2.56,2.44,2.5
WGO,1973-07-02,0.0,2.56,2.5,2.56
WGO,1973-07-03,0.0,2.56,2.44,2.5
WGO,1973-07-05,0.0,2.56,2.5,2.56
WGO,1973-07-06,0.0,2.56,2.5,2.56
WGO,1973-07-09,0.0,2.69,2.5,2.69
WGO,1973-07-10,0.0,2.75,2.62,2.62
WGO,1973-07-11,0.0,2.88,2.69,2.88
WGO,1973-07-12,0.0,3.0,2.81,3.0
WGO,1973-07-13,0.0,3.0,2.81,2.81
WGO,1973-07-16,0.0,3.44,2.88,3.44
WGO,1973-07-17,0.0,3.44,3.19,3.25
WGO,1973-07-18,0.0,3.62,3.06,3.62
WGO,1973-07-19,0.0,3.81,3.31,3.69
WGO,1973-07-20,0.0,3.88,3.69,3.75
WGO,1973-07-23,0.0,3.88,3.69,3.75
WGO,1973-07-24,0.0,3.75,3.38,3.62
WGO,1973-07-25,0.0,3.69,3.5,3.5
WGO,1973-07-26,0.0,3.56,3.38,3.5
WGO,1973-07-27,0.0,3.44,3.25,3.25
WGO,1973-07-30,0.0,3.38,3.19,3.25
WGO,1973-07-31,0.0,3.31,3.19,3.19
WGO,1973-08-01,0.0,3.25,3.06,3.12
WGO,1973-08-02,0.0,3.19,3.06,3.12
WGO,1973-08-03,0.0,3.19,3.12,3.12
WGO,1973-08-06,0.0,3.56,3.12,3.56
WGO,1973-08-07,0.0,3.62,3.44,3.5
WGO,1973-08-08,0.0,3.5,3.31,3.31
WGO,1973-08-09,0.0,3.44,3.31,3.38
WGO,1973-08-10,0.0,3.38,3.12,3.19
WGO,1973-08-13,0.0,3.19,3.06,3.19
WGO,1973-08-14,0.0,3.12,3.0,3.06
WGO,1973-08-15,0.0,3.12,3.0,3.06
WGO,1973-08-16,0.0,3.19,3.0,3.06
WGO,1973-08-17,0.0,3.12,3.0,3.0
WGO,1973-08-20,0.0,3.06,2.94,2.94
WGO,1973-08-21,0.0,2.94,2.75,2.75
WGO,1973-08-22,0.0,2.81,2.62,2.62
WGO,1973-08-23,0.0,2.75,2.56,2.75
WGO,1973-08-24,0.0,2.75,2.69,2.69
WGO,1973-08-27,0.0,2.81,2.69,2.75
WGO,1973-08-28,0.0,2.75,2.62,2.69
WGO,1973-08-29,0.0,2.69,2.62,2.69
WGO,1973-08-30,0.0,2.69,2.62,2.69
WGO,1973-08-31,0.0,2.69,2.62,2.69
WGO,1973-09-04,0.0,2.81,2.62,2.62
WGO,1973-09-05,0.0,2.69,2.56,2.56
WGO,1973-09-06,0.0,2.62,2.44,2.56
WGO,1973-09-07,0.0,2.75,2.56,2.69
WGO,1973-09-10,0.0,2.69,2.56,2.56
WGO,1973-09-11,0.0,2.62,2.5,2.56
WGO,1973-09-12,0.0,2.56,2.5,2.5
WGO,1973-09-13,0.0,2.56,2.5,2.5
WGO,1973-09-14,0.0,2.62,2.5,2.62
WGO,1973-09-17,0.0,2.62,2.44,2.44
WGO,1973-09-18,0.0,2.5,2.44,2.5
WGO,1973-09-19,0.0,2.88,2.44,2.75
WGO,1973-09-20,0.0,2.56,2.5,2.5
WGO,1973-09-21,0.0,2.5,2.44,2.44
WGO,1973-09-24,0.0,2.69,2.44,2.69
WGO,1973-09-25,0.0,2.75,2.56,2.56
WGO,1973-09-26,0.0,2.62,2.56,2.62
WGO,1973-09-27,0.0,2.69,2.56,2.62
WGO,1973-09-28,0.0,2.62,2.56,2.56
WGO,1973-10-01,0.0,2.62,2.56,2.56
WGO,1973-10-02,0.0,2.62,2.5,2.5
WGO,1973-10-03,0.0,2.56,2.5,2.5
WGO,1973-10-04,0.0,2.56,2.5,2.5
WGO,1973-10-05,0.0,2.81,2.5,2.75
WGO,1973-10-08,0.0,2.81,2.62,2.69
WGO,1973-10-09,0.0,2.69,2.56,2.62
WGO,1973-10-10,0.0,2.69,2.56,2.56
WGO,1973-10-11,0.0,2.69,2.56,2.62
WGO,1973-10-12,0.0,2.75,2.56,2.56
WGO,1973-10-15,0.0,2.69,2.56,2.62
WGO,1973-10-16,0.0,2.56,2.5,2.56
WGO,1973-10-17,0.0,2.56,2.44,2.44
WGO,1973-10-18,0.0,2.5,2.44,2.44
WGO,1973-10-19,0.0,2.5,2.38,2.38
WGO,1973-10-22,0.0,2.5,2.38,2.44
WGO,1973-10-23,0.0,2.5,2.38,2.5
WGO,1973-10-24,0.0,2.5,2.38,2.38
WGO,1973-10-25,0.0,2.44,2.38,2.38
WGO,1973-10-26,0.0,2.5,2.38,2.44
WGO,1973-10-29,0.0,2.56,2.38,2.44
WGO,1973-10-30,0.0,2.5,2.38,2.44
WGO,1973-10-31,0.0,2.44,2.31,2.38
WGO,1973-11-01,0.0,2.38,2.31,2.38
WGO,1973-11-02,0.0,2.38,2.31,2.31
WGO,1973-11-05,0.0,2.31,2.25,2.25
WGO,1973-11-06,0.0,2.31,2.19,2.19
WGO,1973-11-07,0.0,2.25,2.0,2.0
WGO,1973-11-08,0.0,2.12,2.0,2.06
WGO,1973-11-09,0.0,2.06,1.88,1.94
WGO,1973-11-12,0.0,1.94,1.75,1.75
WGO,1973-11-13,0.0,1.81,1.56,1.69
WGO,1973-11-14,0.0,1.69,1.5,1.5
WGO,1973-11-15,0.0,1.81,1.5,1.69
WGO,1973-11-16,0.0,1.88,1.62,1.88
WGO,1973-11-19,0.0,1.88,1.62,1.69
WGO,1973-11-20,0.0,1.75,1.62,1.75
WGO,1973-11-21,0.0,1.94,1.69,1.81
WGO,1973-11-23,0.0,1.94,1.81,1.94
WGO,1973-11-26,0.0,1.94,1.75,1.75
WGO,1973-11-27,0.0,1.81,1.75,1.75
WGO,1973-11-28,0.0,1.88,1.75,1.88
WGO,1973-11-29,0.0,1.94,1.81,1.88
WGO,1973-11-30,0.0,1.88,1.75,1.81
WGO,1973-12-03,0.0,1.81,1.69,1.75
WGO,1973-12-04,0.0,1.75,1.62,1.62
WGO,1973-12-05,0.0,1.69,1.5,1.5
WGO,1973-12-06,0.0,1.62,1.5,1.56
WGO,1973-12-07,0.0,1.75,1.56,1.69
WGO,1973-12-10,0.0,1.75,1.62,1.75
WGO,1973-12-11,0.0,1.75,1.56,1.56
WGO,1973-12-12,0.0,1.69,1.56,1.56
WGO,1973-12-13,0.0,1.62,1.5,1.5
WGO,1973-12-14,0.0,1.62,1.5,1.62
WGO,1973-12-17,0.0,1.62,1.5,1.5
WGO,1973-12-18,0.0,1.62,1.5,1.5
WGO,1973-12-19,0.0,1.62,1.5,1.5
WGO,1973-12-20,0.0,1.56,1.5,1.56
WGO,1973-12-21,0.0,1.56,1.5,1.5
WGO,1973-12-24,0.0,1.56,1.44,1.5
WGO,1973-12-26,0.0,1.62,1.5,1.5
WGO,1973-12-27,0.0,1.75,1.56,1.69
WGO,1973-12-28,0.0,1.75,1.56,1.62
WGO,1973-12-31,0.0,1.69,1.56,1.56
WGO,1974-01-02,0.0,1.75,1.56,1.69
WGO,1974-01-03,0.0,1.81,1.75,1.75
WGO,1974-01-04,0.0,1.81,1.75,1.81
WGO,1974-01-07,0.0,1.88,1.69,1.88
WGO,1974-01-08,0.0,1.94,1.81,1.94
WGO,1974-01-09,0.0,1.88,1.81,1.88
WGO,1974-01-10,0.0,1.94,1.88,1.94
WGO,1974-01-11,0.0,2.19,1.88,2.19
WGO,1974-01-14,0.0,2.44,2.25,2.44
WGO,1974-01-15,0.0,2.94,2.56,2.81
WGO,1974-01-16,0.0,3.25,2.81,3.19
WGO,1974-01-17,0.0,3.44,3.31,3.31
WGO,1974-01-18,0.0,3.38,2.88,3.0
WGO,1974-01-21,0.0,3.75,2.94,3.75
WGO,1974-01-22,0.0,3.75,3.25,3.5
WGO,1974-01-23,0.0,3.56,3.5,3.5
WGO,1974-01-24,0.0,3.5,3.25,3.25
WGO,1974-01-25,0.0,3.25,3.06,3.25
WGO,1974-01-28,0.0,3.25,3.06,3.19
WGO,1974-01-29,0.0,3.19,3.12,3.12
WGO,1974-01-30,0.0,3.38,3.12,3.31
WGO,1974-01-31,0.0,3.31,3.12,3.19
WGO,1974-02-01,0.0,3.19,3.06,3.12
WGO,1974-02-04,0.0,3.12,3.0,3.0
WGO,1974-02-05,0.0,3.0,2.94,2.94
WGO,1974-02-06,0.0,2.94,2.88,2.88
WGO,1974-02-07,0.0,2.94,2.88,2.88
WGO,1974-02-08,0.0,2.94,2.88,2.94
WGO,1974-02-11,0.0,2.94,2.88,2.88
WGO,1974-02-12,0.0,3.06,2.88,3.06
WGO,1974-02-13,0.0,3.06,3.0,3.0
WGO,1974-02-14,0.0,3.19,3.0,3.06
WGO,1974-02-15,0.0,3.06,2.94,3.0
WGO,1974-02-19,0.0,3.12,3.0,3.06
WGO,1974-02-20,0.0,3.19,3.06,3.19
WGO,1974-02-21,0.0,3.25,3.12,3.12
WGO,1974-02-22,0.0,3.19,3.12,3.12
WGO,1974-02-25,0.0,3.19,2.94,2.94
WGO,1974-02-26,0.0,3.12,2.94,3.12
WGO,1974-02-27,0.0,3.19,3.12,3.19
WGO,1974-02-28,0.0,3.19,3.06,3.19
WGO,1974-03-01,0.0,3.19,3.06,3.12
WGO,1974-03-04,0.0,3.19,3.0,3.19
WGO,1974-03-05,0.0,3.5,3.38,3.44
WGO,1974-03-06,0.0,3.5,3.38,3.44
WGO,1974-03-07,0.0,3.5,3.44,3.5
WGO,1974-03-08,0.0,3.75,3.38,3.75
WGO,1974-03-11,0.0,3.69,3.44,3.62
WGO,1974-03-12,0.0,3.69,3.5,3.62
WGO,1974-03-13,0.0,3.62,3.56,3.62
WGO,1974-03-14,0.0,3.75,3.56,3.56
WGO,1974-03-15,0.0,3.62,3.5,3.5
WGO,1974-03-18,0.0,3.69,3.5,3.5
WGO,1974-03-19,0.0,3.5,3.44,3.5
WGO,1974-03-20,0.0,3.56,3.5,3.5
WGO,1974-03-21,0.0,3.5,3.25,3.31
WGO,1974-03-22,0.0,3.25,3.12,3.25
WGO,1974-03-25,0.0,3.31,3.12,3.31
WGO,1974-03-26,0.0,3.31,3.19,3.31
WGO,1974-03-27,0.0,3.31,3.25,3.25
WGO,1974-03-28,0.0,3.25,3.12,3.12
WGO,1974-03-29,0.0,3.19,3.12,3.19
WGO,1974-04-01,0.0,3.19,3.12,3.12
WGO,1974-04-02,0.0,3.19,3.12,3.12
WGO,1974-04-03,0.0,3.25,3.12,3.25
WGO,1974-04-04,0.0,3.25,3.12,3.12
WGO,1974-04-05,0.0,3.19,3.12,3.12
WGO,1974-04-08,0.0,3.19,3.06,3.06
WGO,1974-04-09,0.0,3.12,3.06,3.12
WGO,1974-04-10,0.0,3.25,3.12,3.12
WGO,1974-04-11,0.0,3.19,3.06,3.19
WGO,1974-04-15,0.0,3.38,3.12,3.38
WGO,1974-04-16,0.0,3.75,3.44,3.69
WGO,1974-04-17,0.0,3.81,3.62,3.62
WGO,1974-04-18,0.0,3.62,3.5,3.62
WGO,1974-04-19,0.0,3.56,3.38,3.5
WGO,1974-04-22,0.0,3.5,3.44,3.44
WGO,1974-04-23,0.0,3.44,3.25,3.31
WGO,1974-04-24,0.0,3.38,3.25,3.38
WGO,1974-04-25,0.0,3.44,3.31,3.38
WGO,1974-04-26,0.0,3.44,3.31,3.38
WGO,1974-04-29,0.0,3.5,3.44,3.44
WGO,1974-04-30,0.0,3.62,3.5,3.62
WGO,1974-05-01,0.0,3.69,3.56,3.62
WGO,1974-05-02,0.0,3.62,3.38,3.44
WGO,1974-05-03,0.0,3.5,3.44,3.5
WGO,1974-05-06,0.0,3.5,3.44,3.44
WGO,1974-05-07,0.0,3.5,3.38,3.38
WGO,1974-05-08,0.0,3.44,3.38,3.38
WGO,1974-05-09,0.0,3.56,3.31,3.5
WGO,1974-05-10,0.0,3.44,3.31,3.38
WGO,1974-05-13,0.0,3.38,3.31,3.38
WGO,1974-05-14,0.0,3.44,3.31,3.44
WGO,1974-05-15,0.0,3.44,3.31,3.44
WGO,1974-05-16,0.0,3.44,3.31,3.31
WGO,1974-05-17,0.0,3.38,3.25,3.31
WGO,1974-05-20,0.0,3.38,3.25,3.25
WGO,1974-05-21,0.0,3.31,3.19,3.25
WGO,1974-05-22,0.0,3.19,3.12,3.12
WGO,1974-05-23,0.0,3.19,3.12,3.19
WGO,1974-05-24,0.0,3.19,3.12,3.12
WGO,1974-05-28,0.0,3.31,3.12,3.12
WGO,1974-05-29,0.0,3.19,3.12,3.19
WGO,1974-05-30,0.0,3.25,3.12,3.25
WGO,1974-05-31,0.0,3.25,3.12,3.25
WGO,1974-06-03,0.0,3.31,3.19,3.25
WGO,1974-06-04,0.0,3.31,3.19,3.25
WGO,1974-06-05,0.0,3.25,3.19,3.25
WGO,1974-06-06,0.0,3.25,3.12,3.25
WGO,1974-06-07,0.0,3.38,3.25,3.31
