ticker,date,open,high,low,close
INSP,2018-05-03,24.49,25.35,22.5,24.98
INSP,2018-05-04,25.28,25.5,23.85,24.47
INSP,2018-05-07,24.37,24.79,23.8076,24.05
INSP,2018-05-08,23.85,24.5,23.53,24.14
INSP,2018-05-09,24.23,24.48,23.62,24.05
INSP,2018-05-10,24.36,25.62,24.14,25.51
INSP,2018-05-11,25.74,26.75,25.3,26.74
INSP,2018-05-14,26.7,30.32,26.61,29.4
INSP,2018-05-15,29.21,32.18,28.75,32.1
INSP,2018-05-16,32.27,32.6531,30.68,32.24
INSP,2018-05-17,32.04,33.88,31.5918,33.38
INSP,2018-05-18,33.85,33.94,32.55,33.54
INSP,2018-05-21,33.39,34.6,33.15,33.45
INSP,2018-05-22,33.75,33.75,32.26,32.84
INSP,2018-05-23,32.57,32.99,31.46,32.2
INSP,2018-05-24,31.96,32.955,31.735,32.7
INSP,2018-05-25,32.9,33.245,30.18,30.61
INSP,2018-05-29,30.45,30.58,27.3,28.17
INSP,2018-05-30,28.47,30.23,28.445,29.75
INSP,2018-05-31,29.87,30.915,29.35,30.0
INSP,2018-06-01,29.9,31.33,29.76,30.84
INSP,2018-06-04,31.26,31.26,28.905,29.63
INSP,2018-06-05,29.94,31.08,28.8746,30.9
INSP,2018-06-06,30.82,30.88,29.68,30.87
INSP,2018-06-07,31.25,33.2206,30.9,32.97
INSP,2018-06-08,32.79,36.99,31.68,33.96
INSP,2018-06-11,34.35,35.33,32.7784,35.15
INSP,2018-06-12,35.33,36.68,32.83,32.86
INSP,2018-06-13,32.63,34.88,32.1652,34.57
INSP,2018-06-14,34.63,36.45,34.63,35.27
INSP,2018-06-15,35.08,36.75,33.95,36.46
INSP,2018-06-18,37.11,41.01,33.06,35.18
INSP,2018-06-19,34.94,37.76,33.701,37.66
INSP,2018-06-20,37.93,39.72,37.835,38.95
INSP,2018-06-21,39.06,40.6,38.4762,39.12
INSP,2018-06-22,39.22,40.04,38.49,39.5
INSP,2018-06-25,39.52,39.84,37.41,38.74
INSP,2018-06-26,38.69,38.9,37.76,38.26
INSP,2018-06-27,38.5,38.5,35.27,36.32
INSP,2018-06-28,36.28,36.425,34.81,36.17
INSP,2018-06-29,36.21,36.559,35.26,35.66
INSP,2018-07-02,35.6,37.82,35.35,37.81
INSP,2018-07-03,38.0,38.36,36.64,36.8
INSP,2018-07-05,37.03,39.505,37.03,38.52
INSP,2018-07-06,38.59,39.33,37.11,37.21
INSP,2018-07-09,37.3,37.72,36.175,37.07
INSP,2018-07-10,39.5,47.26,39.5,45.13
INSP,2018-07-11,44.66,45.78,42.51,43.54
INSP,2018-07-12,43.86,43.96,42.0,43.0
INSP,2018-07-13,43.11,43.18,40.8928,41.93
INSP,2018-07-16,42.43,43.67,40.8,43.02
INSP,2018-07-17,42.96,45.9265,42.09,43.97
INSP,2018-07-18,44.01,44.21,42.4646,43.11
INSP,2018-07-19,43.26,44.37,42.5,44.23
INSP,2018-07-20,44.11,44.579,42.0,42.22
INSP,2018-07-23,42.1,42.69,41.0659,41.95
INSP,2018-07-24,42.27,42.39,40.27,41.32
INSP,2018-07-25,41.77,43.97,41.2175,43.21
INSP,2018-07-26,43.56,45.0,42.68,44.59
INSP,2018-07-27,44.35,44.35,40.6801,41.2
INSP,2018-07-30,41.43,43.16,41.21,42.73
INSP,2018-07-31,42.87,45.87,42.0119,44.8
INSP,2018-08-01,44.98,49.03,44.98,45.45
INSP,2018-08-02,45.19,46.83,43.59,45.99
INSP,2018-08-03,45.81,47.4971,45.05,46.46
INSP,2018-08-06,46.48,48.955,45.11,46.39
INSP,2018-08-07,46.61,46.63,45.1,46.4
INSP,2018-08-08,47.19,49.9999,45.32,45.54
INSP,2018-08-09,46.31,47.05,45.35,46.78
INSP,2018-08-10,46.21,46.9639,45.19,46.33
INSP,2018-08-13,46.54,48.574,46.17,48.06
INSP,2018-08-14,48.39,49.5533,47.51,48.15
INSP,2018-08-15,48.22,50.8822,48.06,49.62
INSP,2018-08-16,50.31,55.4,50.3,54.01
INSP,2018-08-17,54.19,54.6076,50.55,52.14
INSP,2018-08-20,52.35,53.261,49.39,49.79
INSP,2018-08-21,50.61,53.0,50.25,51.37
INSP,2018-08-22,51.14,53.09,50.956,53.04
INSP,2018-08-23,53.1,53.95,51.6541,52.99
INSP,2018-08-24,53.3,53.99,52.5,52.96
INSP,2018-08-27,53.25,55.4318,53.02,53.89
INSP,2018-08-28,53.9,55.23,52.5401,53.87
INSP,2018-08-29,54.23,54.68,52.9,54.24
INSP,2018-08-30,54.15,54.15,53.0,53.99
INSP,2018-08-31,54.01,55.41,53.1677,54.99
INSP,2018-09-04,55.3,57.02,54.849,56.99
INSP,2018-09-05,57.27,57.8743,52.5901,55.17
INSP,2018-09-06,54.61,55.6,52.52,53.61
INSP,2018-09-07,53.12,55.0,53.06,54.34
INSP,2018-09-10,54.54,55.0,53.01,53.41
INSP,2018-09-11,53.21,54.035,52.79,53.34
INSP,2018-09-12,53.13,53.63,49.11,51.24
INSP,2018-09-13,51.3,55.0,51.08,54.21
INSP,2018-09-14,54.34,55.0,50.82,51.13
INSP,2018-09-17,50.95,50.95,48.0,48.22
INSP,2018-09-18,48.22,49.2616,45.7,47.22
INSP,2018-09-19,47.15,48.15,43.46,44.19
INSP,2018-09-20,44.22,45.6608,42.06,45.08
INSP,2018-09-21,45.05,45.735,43.69,44.5
INSP,2018-09-24,44.25,45.19,42.51,43.95
INSP,2018-09-25,44.18,44.44,42.17,42.73
INSP,2018-09-26,42.78,45.04,42.5241,43.12
INSP,2018-09-27,43.05,43.785,41.0,42.88
INSP,2018-09-28,42.65,43.15,41.21,42.08
INSP,2018-10-01,42.63,43.37,42.2,42.39
INSP,2018-10-02,42.24,43.23,40.0,40.35
INSP,2018-10-03,40.47,41.5,40.0,40.91
INSP,2018-10-04,40.79,40.98,38.96,39.06
INSP,2018-10-05,39.32,41.19,38.24,40.18
INSP,2018-10-08,40.5,41.82,39.64,40.74
INSP,2018-10-09,40.5,41.33,39.86,41.12
INSP,2018-10-10,41.06,42.56,40.01,40.6
INSP,2018-10-11,40.5,42.35,39.6698,41.69
INSP,2018-10-12,42.47,42.75,40.4905,40.76
INSP,2018-10-15,40.88,41.82,40.49,41.43
INSP,2018-10-16,41.78,43.39,40.58,43.36
INSP,2018-10-17,43.36,45.13,43.36,44.79
INSP,2018-10-18,44.72,45.655,42.75,43.57
INSP,2018-10-19,43.51,44.4,40.47,40.57
INSP,2018-10-22,40.55,42.35,40.14,41.2
INSP,2018-10-23,40.58,42.55,40.1,41.61
INSP,2018-10-24,41.53,42.13,37.26,37.76
INSP,2018-10-25,38.5,40.23,37.01,40.14
INSP,2018-10-26,39.32,41.86,37.6452,40.0
INSP,2018-10-29,41.38,41.5,37.02,37.35
INSP,2018-10-30,37.5,39.7,37.405,39.1
INSP,2018-10-31,39.72,41.0,39.5358,40.08
INSP,2018-11-01,40.37,44.1,40.3,44.09
INSP,2018-11-02,44.0,45.99,43.12,45.63
INSP,2018-11-05,45.63,46.84,43.5,45.58
INSP,2018-11-06,45.5,48.77,45.23,46.13
INSP,2018-11-07,48.8,54.51,48.0,52.58
INSP,2018-11-08,52.02,54.27,51.22,52.35
